op_nr,time
4138,756.46
4139,754.38
4140,754.40
4141,759.15
4142,779.68
4143,763.88
4144,764.10
4145,752.00
4146,757.06
4147,750.16
4148,763.71
4149,808.78
4150,760.47
4151,754.03
4152,741.59
4153,808.51
4154,781.19
4155,768.62
4156,774.57
4157,759.30
4158,905.44
4159,808.78
4160,772.47
4161,911.95
4162,759.76
4163,764.43
4164,762.37
4165,768.19
4166,754.12
4167,784.90
4168,760.13
4169,913.36
4170,765.50
4171,781.77
4172,764.46
4173,758.72
4174,767.21
4175,772.79
4176,762.23
4177,749.97
4178,785.93
4179,811.16
4180,764.01
4181,764.13
4182,760.83
4183,787.68
4184,786.49
4185,770.57
4186,761.35
4187,779.15
4188,760.81
4189,758.68
4190,747.50
4191,821.00
4192,822.14
4193,767.81
4194,760.95
4195,775.74
4196,763.53
4197,791.69
4198,768.00
4199,763.76
4200,761.51
4201,834.53
4202,787.43
4203,767.96
4204,764.37
4205,779.04
4206,771.14
4207,839.26
4208,781.27
4209,765.62
4210,775.33
4211,794.76
4212,798.19
4213,798.66
4214,782.32
4215,792.23
4216,815.21
4217,777.81
4218,772.53
4219,771.16
4220,903.09
4221,790.49
4222,766.98
4223,786.27
4224,776.70
4225,788.87
4226,782.81
4227,777.39
4228,768.67
4229,790.41
4230,781.30
4231,785.59
4232,777.21
4233,775.89
4234,775.20
4235,770.15
4236,780.71
4237,787.42
4238,772.16
4239,965.16
4240,780.33
4241,772.30
4242,782.05
4243,781.93
4244,792.64
4245,791.27
4246,797.06
4247,723.57
4248,782.65
4249,773.67
4250,802.69
4251,785.07
4252,800.84
4253,823.32
4254,773.93
4255,777.91
4256,785.06
4257,775.86
4258,775.51
4259,803.94
4260,797.72
4261,801.58
4262,802.47
4263,784.62
4264,776.04
4265,802.97
4266,774.17
4267,776.26
4268,776.08
4269,837.52
4270,820.16
4271,777.94
4272,789.49
4273,774.58
4274,802.07
4275,776.13
4276,798.68
4277,785.88
4278,772.21
4279,778.39
4280,801.56
4281,780.30
4282,839.53
4283,797.41
4284,777.89
4285,778.22
4286,793.67
4287,777.71
4288,799.33
4289,794.70
4290,773.49
4291,790.95
4292,826.46
4293,783.59
4294,780.30
4295,797.42
4296,773.54
4297,780.26
4298,790.71
4299,843.97
4300,941.23
4301,805.29
4302,821.99
4303,784.23
4304,802.43
4305,939.90
4306,782.08
4307,818.61
4308,783.09
4309,795.35
4310,785.40
4311,953.60
4312,768.43
4313,732.42
4314,737.38
4315,760.20
4316,752.51
4317,727.24
4318,794.29
4319,785.01
4320,784.62
4321,836.60
4322,737.17
4323,746.82
4324,757.80
4325,735.10
4326,734.41
4327,741.06
4328,751.47
4329,749.38
4330,694.88
4331,705.77
4332,702.97
4333,676.72
4334,699.82
4335,690.51
4336,712.34
4337,694.01
4338,679.02
4339,676.47
4340,695.75
4341,668.06
4342,658.35
4343,661.65
4344,662.66
4345,657.23
4346,615.95
4347,631.54
4348,628.48
4349,620.10
4350,649.94
4351,625.67
4352,648.57
4353,628.76
4354,619.57
4355,622.83
4356,589.80
4357,620.55
4358,593.93
4359,597.06
4360,615.67
4361,619.70
4362,588.82
4363,601.58
4364,551.70
4365,548.25
4366,550.41
4367,554.03
4368,535.35
4369,552.33
4370,547.33
4371,547.52
4372,549.41
4373,577.31
4374,596.50
4375,600.37
4376,524.38
4377,609.94
4378,812.68
4379,823.53
4380,816.66
4381,949.86
4382,941.72
4383,823.67
4384,833.09
4385,798.82
4386,980.70
4387,816.91
4388,807.28
4389,853.00
4390,823.14
4391,808.92
4392,822.40
4393,826.35
4394,828.63
4395,851.79
4396,819.35
4397,797.08
4398,810.77
4399,796.98
4400,880.20
4401,820.78
4402,801.23
4403,809.53
4404,960.96
4405,993.95
4406,881.87
4407,828.58
4408,818.02
4409,800.53
4410,803.95
4411,794.14
4412,799.47
4413,811.58
4414,800.23
4415,803.60
4416,829.55
4417,834.88
4418,834.76
4419,801.60
4420,805.48
4421,811.21
4422,808.07
4423,803.27
4424,799.99
4425,831.14
4426,849.92
4427,805.35
4428,804.58
4429,819.74
4430,812.71
4431,796.82
4432,813.92
4433,830.21
4434,831.75
4435,833.43
4436,825.75
4437,806.28
4438,809.30
4439,805.81
4440,863.84
4441,833.22
4442,833.59
4443,839.47
4444,976.66
4445,848.50
4446,833.14
4447,818.44
4448,862.03
4449,878.31
4450,846.87
4451,838.81
4452,835.13
4453,858.26
4454,811.74
4455,809.51
4456,911.69
4457,849.47
4458,825.11
4459,838.28
4460,838.92
4461,835.67
4462,838.94
4463,812.00
4464,881.68
4465,837.55
4466,846.66
4467,873.63
4468,814.88
4469,843.50
4470,831.90
4471,905.00
4472,743.40
4473,759.84
4474,749.28
4475,747.61
4476,768.20
4477,765.44
4478,788.70
4479,744.91
4480,896.42
4481,869.91
4482,898.40
4483,742.48
4484,835.19
4485,748.09
4486,750.32
4487,762.75
4488,745.76
4489,742.47
4490,769.58
4491,767.62
4492,769.44
4493,795.05
4494,745.56
4495,871.29
4496,809.68
4497,760.30
4498,873.13
4499,879.74
4500,814.17
4501,767.90
4502,777.82
4503,734.17
4504,876.23
4505,876.62
4506,877.01
4507,749.31
4508,868.37
4509,747.25
4510,778.49
4511,790.07
4512,760.72
4513,1078.30
4514,967.66
4515,926.84
4516,918.67
4517,857.50
4518,941.53
4519,1000.77
4520,1024.48
4521,983.93
4522,825.12
4523,828.65
4524,827.59
4525,984.19
4526,832.40
4527,854.03
4528,856.42
4529,851.01
4530,828.48
4531,818.89
4532,835.08
4533,820.08
4534,821.95
4535,984.54
4536,850.74
4537,849.43
4538,825.54
4539,879.00
4540,829.52
4541,850.99
4542,835.15
4543,827.99
4544,837.14
4545,879.72
4546,864.14
4547,852.27
4548,854.52
4549,821.37
4550,837.05
4551,844.79
4552,824.38
4553,825.06
4554,832.51
4555,825.30
4556,836.00
4557,824.00
4558,854.13
4559,825.92
4560,825.99
4561,886.48
4562,865.41
4563,878.26
4564,832.52
4565,830.02
4566,852.57
4567,838.60
4568,822.89
4569,828.09
4570,995.69
4571,867.98
4572,838.95
4573,833.47
4574,841.21
4575,827.71
4576,860.86
4577,831.68
4578,825.97
4579,832.89
4580,836.45
4581,884.50
4582,860.70
4583,870.12
4584,832.09
4585,832.10
4586,820.14
4587,838.32
4588,1036.84
4589,836.50
4590,855.32
4591,878.90
4592,854.96
4593,848.15
4594,837.09
4595,899.92
4596,904.79
4597,1017.42
4598,842.62
4599,836.43
4600,850.67
4601,863.03
4602,874.25
4603,839.57
4604,1013.61
4605,891.15
4606,884.86
4607,843.64
4608,847.12
4609,826.56
4610,836.00
4611,864.38
4612,863.07
4613,864.94
4614,848.08
4615,846.34
4616,845.17
4617,762.06
4618,759.45
4619,780.29
4620,850.44
4621,853.77
4622,820.99
4623,864.98
4624,885.64
4625,854.31
4626,847.83
4627,850.26
4628,832.80
4629,846.89
4630,849.44
4631,863.15
4632,867.62
4633,858.14
4634,867.66
4635,850.68
4636,859.65
4637,841.27
4638,860.55
4639,860.96
4640,835.73
4641,1007.84
4642,876.85
4643,892.70
4644,871.30
4645,858.57
4646,849.89
4647,865.53
4648,841.18
4649,1047.32
4650,855.49
4651,843.26
4652,845.08
4653,902.84
4654,871.14
4655,878.66
4656,862.09
4657,903.40
4658,955.48
4659,919.52
4660,860.93
4661,839.54
4662,1013.79
4663,1060.48
4664,850.83
4665,922.26
4666,878.39
4667,869.82
4668,857.31
4669,846.24
4670,872.62
4671,868.90
4672,871.46
4673,1015.92
4674,878.13
4675,845.00
4676,846.85
4677,853.65
4678,849.74
4679,1048.10
4680,853.19
4681,879.16
4682,881.68
4683,926.51
4684,857.22
4685,807.99
4686,785.41
4687,784.63
4688,900.00
4689,839.94
4690,873.77
4691,860.29
4692,870.13
4693,851.61
4694,859.73
4695,893.57
4696,878.77
4697,909.25
4698,860.15
4699,852.27
4700,874.07
4701,854.21
4702,1028.70
4703,856.11
4704,1036.74
4705,880.25
4706,880.15
4707,881.52
4708,885.60
4709,865.30
4710,855.31
4711,1022.02
4712,1076.89
4713,860.57
4714,878.40
4715,854.47
4716,871.01
4717,882.38
4718,930.49
4719,888.07
4720,859.14
4721,885.44
4722,848.41
4723,855.06
4724,1023.62
4725,835.47
4726,897.06
4727,934.68
4728,889.80
4729,900.76
4730,893.62
4731,902.83
4732,884.02
4733,866.88
4734,886.93
4735,876.12
4736,914.01
4737,856.92
4738,858.21
4739,885.41
4740,890.99
4741,806.87
4742,822.70
4743,811.95
4744,779.30
4745,781.45
4746,791.90
4747,924.08
4748,816.18
4749,784.99
4750,776.71
4751,926.28
4752,833.41
4753,875.26
4754,871.58
4755,886.55
4756,853.73
4757,863.50
4758,872.10
4759,877.89
4760,862.23
4761,894.53
4762,889.74
4763,890.00
4764,866.89
4765,882.15
4766,1044.65
4767,892.11
4768,864.08
4769,863.55
4770,885.92
4771,893.06
4772,898.50
4773,874.41
4774,898.77
4775,870.14
4776,1060.26
4777,876.28
4778,865.66
4779,889.18
4780,945.96
4781,871.01
4782,884.78
4783,907.49
4784,865.79
4785,886.02
4786,869.39
4787,882.88
4788,821.62
4789,803.67
4790,808.63
4791,816.83
4792,797.01
4793,803.38
4794,842.88
4795,928.25
4796,922.37
4797,875.41
4798,887.82
4799,884.46
4800,869.12
4801,869.91
4802,869.33
4803,871.50
4804,1072.17
4805,888.17
4806,883.77
4807,886.91
4808,880.98
4809,879.50
4810,876.19
4811,879.89
4812,872.63
4813,869.74
4814,884.46
4815,1049.64
4816,895.96
4817,880.04
4818,1078.69
4819,874.51
4820,1071.46
4821,1046.47
4822,899.77
4823,875.22
4824,907.31
4825,883.92
4826,895.98
4827,1045.36
4828,876.13
4829,902.33
4830,922.46
4831,902.15
4832,920.82
4833,1047.17
4834,902.24
4835,872.59
4836,1083.69
4837,1050.86
4838,906.84
4839,887.29
4840,870.89
4841,1049.43
4842,904.58
4843,906.40
4844,880.24
4845,883.79
4846,929.55
4847,907.60
4848,883.58
4849,879.77
4850,890.50
4851,878.48
4852,879.47
4853,1052.26
4854,893.47
4855,918.72
4856,910.98
4857,894.83
4858,833.70
4859,834.33
4860,799.81
4861,802.66
4862,946.94
4863,827.36
4864,833.76
4865,892.80
4866,916.57
4867,908.72
4868,913.09
4869,879.79
4870,887.32
4871,891.15
4872,882.20
4873,1096.26
4874,884.59
4875,896.18
4876,1080.11
4877,1101.27
4878,887.93
4879,907.18
4880,903.13
4881,966.50
4882,908.94
4883,897.07
4884,1054.44
4885,1082.91
4886,1059.61
4887,904.53
4888,914.10
4889,939.97
4890,888.02
4891,916.60
4892,889.91
4893,892.89
4894,910.68
4895,835.30
4896,833.88
4897,835.76
4898,869.17
4899,940.13
4900,883.81
4901,896.56
4902,903.08
4903,930.06
4904,946.81
4905,886.75
4906,921.82
4907,897.89
4908,897.14
4909,1062.36
4910,905.22
4911,902.05
4912,898.63
4913,902.40
4914,892.61
4915,1096.88
4916,900.53
4917,907.59
4918,891.33
4919,895.68
4920,903.61
4921,891.18
4922,892.25
4923,1059.96
4924,928.19
4925,920.55
4926,901.49
4927,926.71
4928,896.63
4929,912.78
4930,890.42
4931,890.58
4932,899.57
4933,1069.88
4934,941.34
4935,905.01
4936,893.29
4937,895.00
4938,909.58
4939,973.07
4940,898.63
4941,911.99
4942,927.03
4943,916.05
4944,1069.87
4945,922.25
4946,902.80
4947,897.10
4948,923.56
4949,929.57
4950,924.09
4951,935.64
4952,901.91
4953,954.06
4954,956.79
4955,924.73
4956,921.41
4957,842.52
4958,827.43
4959,955.98
4960,992.13
4961,818.88
4962,880.00
4963,882.53
4964,823.47
4965,840.27
4966,827.95
4967,968.11
4968,827.94
4969,985.67
4970,835.78
4971,835.10
4972,821.76
4973,813.15
4974,958.71
4975,843.98
4976,845.35
4977,851.83
4978,925.23
4979,928.97
4980,929.93
4981,929.00
4982,934.87
4983,931.25
4984,919.03
4985,935.48
4986,929.46
4987,1037.17
4988,929.43
4989,892.31
4990,913.39
4991,908.78
4992,960.73
4993,930.98
4994,924.89
4995,908.49
4996,920.17
4997,907.30
4998,912.70
4999,925.98
