op_nr,time
3959,1501.14
3960,1420.82
3961,1586.60
3962,1481.44
3963,1420.25
3964,1424.28
3965,1475.86
3966,1425.65
3967,1449.67
3968,1598.22
3969,1429.92
3970,1432.11
3971,1454.66
3972,1415.08
3973,1417.40
3974,1575.33
3975,1456.42
3976,1427.93
3977,1441.82
3978,1448.78
3979,1414.13
3980,1459.19
3981,1435.34
3982,1438.16
3983,1478.24
3984,1437.41
3985,1434.71
3986,1434.43
3987,1423.15
3988,1609.01
3989,1444.29
3990,1446.73
3991,1425.20
3992,1443.26
3993,1456.50
3994,1626.66
3995,1420.07
3996,1447.06
3997,1432.15
3998,1616.26
3999,1432.50
4000,1462.97
4001,1518.51
4002,1461.42
4003,1425.27
4004,1517.37
4005,1459.88
4006,1451.85
4007,1433.44
4008,1454.79
4009,1432.05
4010,1434.73
4011,1521.67
4012,1516.78
4013,1529.40
4014,1491.65
4015,1462.00
4016,1454.11
4017,1606.65
4018,1487.90
4019,1502.45
4020,1449.60
4021,1458.29
4022,1443.73
4023,1440.86
4024,1641.13
4025,1452.53
4026,1467.38
4027,1627.48
4028,1635.50
4029,1449.36
4030,1463.27
4031,1445.34
4032,1458.92
4033,1596.20
4034,1458.55
4035,1472.96
4036,1597.63
4037,1449.80
4038,1517.95
4039,1463.38
4040,1465.92
4041,1444.83
4042,1475.68
4043,1610.20
4044,1452.28
4045,1453.99
4046,1537.80
4047,1454.53
4048,1462.98
4049,1440.53
4050,1469.84
4051,1509.78
4052,1456.04
4053,1478.07
4054,1454.52
4055,1360.72
4056,1280.83
4057,1280.00
4058,1321.62
4059,1372.87
4060,1373.62
4061,1324.02
4062,1347.19
4063,1455.41
4064,1491.18
4065,1487.06
4066,1499.33
4067,1504.78
4068,1459.82
4069,1462.06
4070,1488.59
4071,1458.03
4072,1476.69
4073,1450.26
4074,1482.52
4075,1612.84
4076,1519.56
4077,1464.63
4078,1473.29
4079,1486.49
4080,1617.75
4081,1469.67
4082,1650.26
4083,1550.50
4084,1472.32
4085,1492.68
4086,1463.30
4087,1473.81
4088,1427.30
4089,1333.17
4090,1352.41
4091,1332.34
4092,1314.09
4093,1375.50
4094,1324.19
4095,1337.98
4096,1454.62
4097,1349.66
4098,1320.92
4099,1344.39
4100,1324.28
4101,1332.74
4102,1521.33
4103,1500.67
4104,1625.43
4105,1656.17
4106,1528.68
4107,1480.39
4108,1468.16
4109,1484.72
4110,1474.03
4111,1551.68
4112,1479.90
4113,1496.99
4114,1488.97
4115,1500.90
4116,1506.34
4117,1630.77
4118,1538.15
4119,1514.75
4120,1477.15
4121,1627.40
4122,1508.25
4123,1483.12
4124,1484.16
4125,1477.51
4126,1632.97
4127,1560.92
4128,1664.81
4129,1480.16
4130,1509.22
4131,1485.69
4132,1484.82
4133,1669.18
4134,1663.64
4135,1637.06
4136,1713.47
4137,1677.17
4138,1669.05
4139,1493.42
4140,1489.95
4141,1503.05
4142,1485.80
4143,1492.13
4144,1489.31
4145,1506.16
4146,1482.96
4147,1493.56
4148,1705.58
4149,1510.55
4150,1474.76
4151,1675.61
4152,1508.34
4153,1492.52
4154,1520.28
4155,1483.25
4156,1676.81
4157,1505.22
4158,1507.03
4159,1688.87
4160,1519.47
4161,1499.42
4162,1657.02
4163,1566.43
4164,1679.47
4165,1654.03
4166,1519.94
4167,1593.41
4168,1545.31
4169,1612.20
4170,1500.92
4171,1520.65
4172,1499.21
4173,1651.76
4174,1567.91
4175,1499.26
4176,1499.47
4177,1491.97
4178,1655.96
4179,1528.67
4180,1506.50
4181,1509.16
4182,1686.38
4183,1502.68
4184,1647.69
4185,1565.27
4186,1523.71
4187,1655.13
4188,1582.96
4189,1505.07
4190,1516.21
4191,1528.34
4192,1497.33
4193,1663.31
4194,1484.65
4195,1354.77
4196,1367.44
4197,1356.44
4198,1361.22
4199,1355.81
4200,1450.85
4201,1485.71
4202,1515.64
4203,1662.20
4204,1509.93
4205,1560.20
4206,1520.34
4207,1542.77
4208,1501.88
4209,1497.18
4210,1533.18
4211,1503.20
4212,1700.53
4213,1528.92
4214,1672.95
4215,1665.91
4216,1687.00
4217,1512.28
4218,1501.44
4219,1593.98
4220,1531.47
4221,1531.89
4222,1512.04
4223,1668.75
4224,1526.15
4225,1543.91
4226,1514.36
4227,1522.51
4228,1524.03
4229,1542.49
4230,1705.44
4231,1518.46
4232,1518.38
4233,1528.06
4234,1531.26
4235,1538.12
4236,1517.48
4237,1672.82
4238,1556.66
4239,1526.68
4240,1508.50
4241,1587.02
4242,1531.30
4243,1543.35
4244,1556.18
4245,1532.38
4246,1548.83
4247,1521.79
4248,1517.80
4249,1691.77
4250,1540.74
4251,1548.14
4252,1722.74
4253,1531.30
4254,1683.66
4255,1573.88
4256,1715.52
4257,1529.78
4258,1557.26
4259,1525.88
4260,1545.65
4261,1464.29
4262,1687.02
4263,1553.71
4264,1579.36
4265,1388.85
4266,1541.10
4267,1719.44
4268,1584.47
4269,1705.07
4270,1680.25
4271,1456.98
4272,1542.44
4273,1532.91
4274,1459.25
4275,1559.38
4276,1656.84
4277,1542.18
4278,1535.60
4279,1723.33
4280,1704.45
4281,1544.15
4282,1563.01
4283,1550.68
4284,1545.15
4285,1541.14
4286,1537.34
4287,1528.89
4288,1546.61
4289,1539.32
4290,1562.90
4291,1622.13
4292,1552.65
4293,1536.11
4294,1704.67
4295,1547.51
4296,1538.36
4297,1549.99
4298,1560.94
4299,1537.38
4300,1551.62
4301,1727.93
4302,1706.44
4303,1700.81
4304,1598.73
4305,1738.06
4306,1564.64
4307,1568.07
4308,1542.24
4309,1547.10
4310,1695.78
4311,1557.99
4312,1709.56
4313,1570.07
4314,1577.15
4315,1550.28
4316,1559.51
4317,1559.65
4318,1538.52
4319,1576.80
4320,1703.67
4321,1558.29
4322,1736.65
4323,1558.35
4324,1550.73
4325,1754.83
4326,1590.62
4327,1397.19
4328,1552.83
4329,1403.64
4330,1577.46
4331,1577.77
4332,1554.11
4333,1561.81
4334,1565.36
4335,1550.11
4336,1603.16
4337,1582.39
4338,1572.19
4339,1565.78
4340,1558.75
4341,1548.89
4342,1632.12
4343,1571.98
4344,1569.51
4345,1580.27
4346,1586.23
4347,1553.18
4348,1619.97
4349,1717.81
4350,1720.17
4351,1605.69
4352,1599.20
4353,1580.91
4354,1589.16
4355,1561.06
4356,1563.82
4357,1575.42
4358,1576.61
4359,1572.58
4360,1564.43
4361,1562.61
4362,1611.52
4363,1590.56
4364,1579.87
4365,1562.83
4366,1560.19
4367,1591.75
4368,1578.41
4369,1724.07
4370,1626.66
4371,1570.19
4372,1726.60
4373,1726.82
4374,1647.81
4375,1576.63
4376,1568.29
4377,1618.19
4378,1596.60
4379,1576.96
4380,1667.44
4381,1776.55
4382,1700.40
4383,1575.59
4384,1602.37
4385,1576.95
4386,1581.02
4387,1568.71
4388,1570.11
4389,1603.87
4390,1582.59
4391,1732.94
4392,1651.06
4393,1574.99
4394,1583.24
4395,1591.47
4396,1583.28
4397,1599.40
4398,1781.83
4399,1582.17
4400,1734.18
4401,1646.28
4402,1624.83
4403,1742.23
4404,1744.23
4405,1632.34
4406,1583.65
4407,1567.62
4408,1586.96
4409,1594.39
4410,1755.31
4411,1612.28
4412,1589.89
4413,1595.98
4414,1577.28
4415,1563.15
4416,1603.54
4417,1586.10
4418,1773.73
4419,1772.64
4420,1589.10
4421,1754.54
4422,1597.15
4423,1585.19
4424,1587.55
4425,1642.71
4426,1616.14
4427,1597.49
4428,1608.38
4429,1746.15
4430,1713.37
4431,1609.40
4432,1585.18
4433,1748.12
4434,1635.80
4435,1781.09
4436,1600.73
4437,1612.99
4438,1637.14
4439,1782.76
4440,1596.51
4441,1606.00
4442,1618.63
4443,1599.42
4444,1600.82
4445,1593.04
4446,1598.89
4447,1604.32
4448,1596.75
4449,1605.91
4450,1616.68
4451,1607.52
4452,1607.49
4453,1578.36
4454,1601.13
4455,1606.09
4456,1599.82
4457,1660.98
4458,1609.95
4459,1612.80
4460,1598.61
4461,1599.57
4462,1641.90
4463,1799.67
4464,1605.09
4465,1631.18
4466,1799.52
4467,1605.40
4468,1753.85
4469,1671.67
4470,1634.86
4471,1605.95
4472,1623.51
4473,1616.15
4474,1634.95
4475,1863.46
4476,1665.07
4477,1599.13
4478,1599.84
4479,1696.76
4480,1439.35
4481,1537.65
4482,1781.33
4483,1584.41
4484,1614.77
4485,1603.94
4486,1595.64
4487,1625.03
4488,1591.87
4489,1587.90
4490,1608.22
4491,1584.90
4492,1594.68
4493,1602.58
4494,1600.17
4495,1585.25
4496,1587.90
4497,1625.41
4498,1591.92
4499,1580.27
4500,1585.64
4501,1584.73
4502,1603.25
4503,1591.78
4504,1600.71
4505,1587.54
4506,1589.08
4507,1605.67
4508,1582.57
4509,1613.86
4510,1622.35
4511,1590.12
4512,1614.31
4513,1605.28
4514,1601.72
4515,1587.10
4516,1603.44
4517,1599.23
4518,1606.65
4519,1600.62
4520,1605.02
4521,1669.90
4522,1618.33
4523,1596.43
4524,1610.73
4525,1766.09
4526,1603.17
4527,1597.95
4528,1623.42
4529,1611.85
4530,1461.53
4531,1453.09
4532,1448.81
4533,1473.59
4534,1452.47
4535,1461.42
4536,1450.66
4537,1465.83
4538,1469.45
4539,1461.96
4540,1463.97
4541,1468.64
4542,1454.31
4543,1505.01
4544,1461.68
4545,1476.50
4546,1481.45
4547,1465.07
4548,1465.65
4549,1523.64
4550,1465.35
4551,1476.30
4552,1632.41
4553,1623.20
4554,1627.65
4555,1604.06
4556,1633.13
4557,1640.26
4558,1611.99
4559,1627.90
4560,1624.45
4561,1621.85
4562,1605.03
4563,1608.09
4564,1615.50
4565,1691.15
4566,1643.60
4567,1617.45
4568,1636.16
4569,1626.83
4570,1613.28
4571,1620.32
4572,1650.56
4573,1762.49
4574,1668.50
4575,1635.37
4576,1614.78
4577,1625.42
4578,1708.50
4579,1721.63
4580,1642.25
4581,1726.41
4582,1657.66
4583,1629.94
4584,1620.79
4585,1664.32
4586,1623.75
4587,1633.16
4588,1710.32
4589,1486.00
4590,1487.38
4591,1484.61
4592,1457.19
4593,1485.91
4594,1481.93
4595,1470.43
4596,1530.58
4597,1628.29
4598,1639.81
4599,1644.73
4600,1631.26
4601,1639.46
4602,1642.16
4603,1635.79
4604,1633.65
4605,1699.98
4606,1633.45
4607,1613.15
4608,1805.77
4609,1658.14
4610,1633.19
4611,1641.22
4612,1629.39
4613,1630.57
4614,1655.34
4615,1629.98
4616,1645.30
4617,1646.20
4618,1637.63
4619,1641.46
4620,1654.94
4621,1636.13
4622,1642.64
4623,1633.77
4624,1646.21
4625,1662.27
4626,1638.68
4627,1601.44
4628,1648.71
4629,1656.13
4630,1646.12
4631,1633.99
4632,1635.39
4633,1666.90
4634,1644.90
4635,1642.66
4636,1693.12
4637,1665.39
4638,1641.93
4639,1643.87
4640,1655.20
4641,1642.24
4642,1660.47
4643,1657.02
4644,1640.30
4645,1642.85
4646,1658.85
4647,1644.50
4648,1652.13
4649,1646.80
4650,1656.55
4651,1657.49
4652,1642.60
4653,1653.80
4654,1654.50
4655,1644.57
4656,1662.22
4657,1707.58
4658,1672.82
4659,1648.81
4660,1642.46
4661,1666.34
4662,1648.21
4663,1658.60
4664,1648.39
4665,1659.87
4666,1918.96
4667,1670.34
4668,1644.98
4669,1659.56
4670,1681.13
4671,1659.32
4672,1663.73
4673,1673.78
4674,1652.20
4675,1648.22
4676,1648.66
4677,1685.47
4678,1657.01
4679,1658.75
4680,1683.98
4681,1655.03
4682,1666.81
4683,1655.38
4684,1658.68
4685,1705.37
4686,1706.05
4687,1660.76
4688,1667.23
4689,1741.10
4690,1664.83
4691,1651.53
4692,1858.13
4693,1680.00
4694,1685.61
4695,1660.48
4696,1673.55
4697,1671.10
4698,1670.51
4699,1671.20
4700,1662.74
4701,1674.43
4702,1741.76
4703,1681.54
4704,1663.79
4705,1662.93
4706,1683.49
4707,1671.18
4708,1673.42
4709,1687.51
4710,1666.33
4711,1680.54
4712,1788.88
4713,1686.29
4714,1667.92
4715,1681.75
4716,1695.47
4717,1683.09
4718,1676.91
4719,1686.18
4720,1670.19
4721,1667.55
4722,1725.49
4723,1672.94
4724,1669.53
4725,1709.36
4726,1672.52
4727,1671.62
4728,1718.59
4729,1679.39
4730,1668.97
4731,1876.32
4732,1695.29
4733,1695.79
4734,1679.10
4735,1681.24
4736,1670.92
4737,1673.10
4738,1728.46
4739,1683.49
4740,1686.28
4741,1685.89
4742,1701.53
4743,1684.95
4744,1695.03
4745,1708.67
4746,1680.26
4747,1693.25
4748,1783.92
4749,1715.54
4750,1679.78
4751,1684.09
4752,1726.08
4753,1707.72
4754,1686.96
4755,1666.16
4756,1725.60
4757,1690.78
4758,1679.80
4759,1884.00
4760,1714.80
4761,1708.03
4762,1686.09
4763,1696.47
4764,1701.02
4765,1684.91
4766,1693.32
4767,1696.82
4768,1682.84
4769,1681.28
4770,1681.16
4771,1693.00
4772,1847.61
4773,1731.49
4774,1685.72
4775,1687.39
4776,1704.59
4777,1705.41
4778,1700.55
4779,1710.62
4780,1698.05
4781,1699.59
4782,1716.34
4783,1686.44
4784,1681.75
4785,1703.14
4786,1723.31
4787,1692.16
4788,1704.34
4789,1691.85
4790,1701.74
4791,1710.36
4792,1701.23
4793,1702.83
4794,1692.08
4795,1693.92
4796,1709.91
4797,1692.59
4798,1706.04
4799,1714.27
4800,1693.80
4801,1709.63
4802,1623.24
4803,1702.46
4804,1706.27
4805,1713.21
4806,1699.93
4807,1713.62
4808,1889.48
4809,1741.91
4810,1704.78
4811,1732.86
4812,1716.41
4813,1709.77
4814,1818.91
4815,1726.06
4816,1896.25
4817,1709.81
4818,1714.29
4819,1710.24
4820,1701.87
4821,1886.78
4822,1729.34
4823,1703.90
4824,1714.16
4825,1747.21
4826,1719.91
4827,1713.46
4828,1739.86
4829,1734.25
4830,1873.61
4831,1712.10
4832,1752.83
4833,1743.92
4834,1705.98
4835,1710.69
4836,1754.61
4837,1748.80
4838,1713.69
4839,1709.27
4840,1744.31
4841,1711.28
4842,1707.75
4843,1709.59
4844,1708.38
4845,1729.84
4846,1712.59
4847,1669.88
4848,1565.99
4849,1733.46
4850,1871.62
4851,1759.62
4852,1715.12
4853,1716.72
4854,1914.23
4855,1744.01
4856,1719.96
4857,1712.87
4858,1734.81
4859,1918.98
4860,1727.45
4861,1736.50
4862,1923.99
4863,1725.96
4864,1725.15
4865,1748.92
4866,1720.24
4867,1729.50
4868,1745.09
4869,1721.79
4870,1744.85
4871,1900.78
4872,1721.14
4873,1909.72
4874,1754.24
4875,1779.28
4876,1928.07
4877,1734.08
4878,1706.13
4879,1923.27
4880,1746.85
4881,1725.78
4882,1740.44
4883,1737.12
4884,1725.82
4885,1729.66
4886,1719.82
4887,1735.81
4888,1925.23
4889,1766.94
4890,1929.41
4891,1737.38
4892,1701.24
4893,1747.03
4894,1735.28
4895,1577.00
4896,1571.90
4897,1616.51
4898,1574.76
4899,1694.69
4900,1617.25
4901,1578.21
4902,1580.13
4903,1596.13
4904,1573.15
4905,1583.93
4906,1575.36
4907,1571.04
4908,1562.00
4909,1583.80
4910,1648.18
4911,1579.46
4912,1571.72
4913,1684.02
4914,1578.94
4915,1558.48
4916,1624.57
4917,1747.25
4918,1580.03
4919,1623.06
4920,1597.62
4921,1796.44
4922,1957.60
4923,2078.86
4924,1926.95
4925,1806.90
4926,1907.10
4927,1814.19
4928,1747.26
4929,1748.92
4930,1771.78
4931,1947.33
4932,1748.40
4933,1831.53
4934,1615.64
4935,1603.76
4936,1577.03
4937,1903.15
4938,1795.58
4939,1762.11
4940,1753.21
4941,1916.18
4942,1790.96
4943,1763.63
4944,1750.10
4945,1785.19
4946,1951.51
4947,1916.86
4948,1925.64
4949,1745.31
4950,1951.60
4951,1770.54
4952,1757.85
4953,1762.29
4954,1766.82
4955,1921.86
4956,1742.11
4957,1800.76
4958,1758.30
4959,1758.46
4960,1772.85
4961,1793.04
4962,1767.11
4963,1799.29
4964,1773.16
4965,1757.71
4966,1770.36
4967,1753.05
4968,1755.56
4969,1740.64
4970,1747.87
4971,1751.51
4972,1757.66
4973,1761.77
4974,1781.04
4975,1953.87
4976,1759.78
4977,1795.33
4978,1855.84
4979,1781.95
4980,1776.81
4981,1763.89
4982,1822.59
4983,1768.40
4984,1773.06
4985,1948.03
4986,1759.49
4987,1767.60
4988,1839.68
4989,1957.65
4990,1795.84
4991,1764.53
4992,1777.22
4993,1828.77
4994,1773.34
4995,1773.34
4996,1934.56
4997,1822.46
4998,1783.50
4999,1755.39
